Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,MA_7,MA_20,MA_50,MA_200,EMA_20,Volatility_20,BB_Upper,BB_Lower,BB_Width,Price_Range,Vol_MA_20,Vol_Ratio,RSI,Momentum_10,Momentum_30,Year,Month,Quarter,DayOfWeek,Golden_Cross,Death_Cross,Next_Day_Return,Price_Up
2020-03-24,439.55,446.8,437.24,443.01,20642115,NFLX,1.4635151848289008,436.00999999999993,446.48199999999997,427.43520000000007,459.175,437.9885366815671,2.2437316529615,479.59789893244573,413.3661010675542,66.23179786489152,9.560000000000002,15052440.15,1.3713467580204928,34.160162514701156,1.4599999999999795,43.139999999999986,2020,3,1,1,0,0,-2.487528498228031,0
2020-03-25,435.79,440.34,421.32,431.99,5318292,NFLX,-2.487528498228031,436.91571428571433,445.216,427.5492,458.54605,437.4172474737988,1.9983000439325282,478.5243377581231,411.9076622418769,66.61667551624623,19.019999999999982,14660058.85,0.36277425994098245,31.97878090281253,0.4000000000000341,19.79000000000002,2020,3,1,2,0,0,0.8240931503044058,1
2020-03-26,433.28,438.46,428.08,435.55,21803609,NFLX,0.8240931503044058,436.28000000000003,444.3259999999999,427.9846,458.0243,437.23941438105606,2.00728730766763,477.6704324398468,410.981567560153,66.68886487969382,10.379999999999995,15164440.4,1.4378116451959546,35.396730462519926,11.430000000000007,21.94999999999999,2020,3,1,3,0,0,0.3535759384685866,1
2020-03-27,441.82,443.29,430.98,437.09,14390691,NFLX,0.3535759384685866,437.2642857142857,443.75049999999993,428.6582,457.52205000000004,437.2251844400031,1.999884804946599,477.18153410083653,410.31946589916333,66.8620682016732,12.310000000000002,15461388.4,0.9307502423262325,42.159763313609446,13.45999999999998,14.489999999999952,2020,3,1,4,0,0,1.0730055594957655,1
2020-03-30,442.65,444.99,436.03,441.78,5379897,NFLX,1.0730055594957655,437.60571428571427,442.7075,429.2492,457.05665,437.65897639809805,1.8733503024513103,474.9371835230918,410.4778164769082,64.45936704618362,8.960000000000036,15243081.4,0.35294025261847645,50.13813813813811,16.129999999999995,33.349999999999966,2020,3,1,0,0,0,0.6292724885689882,1
2020-03-31,443.89,453.51,433.56,444.56,21071632,NFLX,0.6292724885689882,438.6571428571429,441.01449999999994,429.91339999999997,456.76115,438.3162167411363,1.6837480932644886,468.562729458795,413.4662705412049,55.0964589175901,19.94999999999999,15084141.5,1.3969394280741798,58.52504272380704,4.560000000000002,34.089999999999975,2020,3,1,1,0,0,5.396346949793052,1
2020-04-01,469.45,477.55,464.53,468.55,4985196,NFLX,5.396346949793052,443.2185714285714,440.81000000000006,430.94440000000003,456.58604999999994,441.1956246705519,2.1027087042811057,467.41428774303915,414.20571225696096,53.20857548607819,13.020000000000039,14549134.9,0.34264552732960085,73.99287180041043,38.35000000000002,50.400000000000034,2020,4,2,2,0,0,-1.4043325152064856,0
2020-04-02,462.16,468.69,456.0,461.97,10703189,NFLX,-1.4043325152064856,445.9271428571429,440.5085,431.849,456.38824999999997,443.17413660668984,2.1149417379693602,465.925547967202,415.09145203279803,50.83409593440399,12.689999999999998,13911293.75,0.7693884689912468,69.42642886096476,22.58000000000004,43.410000000000025,2020,4,2,3,0,0,-1.1645777864363605,0
2020-04-03,459.42,465.12,453.56,456.59,15306806,NFLX,-1.1645777864363605,449.4414285714285,440.0955,432.6506,456.1225,444.4518378822432,2.12546815312032,464.0749635601008,416.11603643989923,47.958927120201565,11.560000000000002,13842636.75,1.1057724244624132,65.16072128577028,19.389999999999986,28.560000000000002,2020,4,2,4,0,0,-1.366652795724821,0
2020-04-06,448.0,460.77,442.02,450.35,4560121,NFLX,-1.366652795724821,451.5557142857143,440.06950000000006,433.16560000000004,455.7192,445.0135676077438,2.035831074402509,464.0008539986594,416.1381460013407,47.862707997318694,18.75,13459079.75,0.3388137290738618,55.50942190993295,13.730000000000018,27.510000000000048,2020,4,2,0,0,0,-1.2146108582213877,0
2020-04-07,443.31,446.11,433.82,444.88,8878263,NFLX,-1.2146108582213877,452.6685714285714,440.236,433.6775999999999,455.21995000000004,445.0008468831968,1.998554882199039,464.2568930111113,416.2151069888887,48.041786022222595,12.29000000000002,13360910.9,0.6644953376644402,58.19196428571429,1.8700000000000045,9.259999999999991,2020,4,2,1,0,0,-1.3913864412875343,0
2020-04-08,442.84,446.27,434.55,438.69,20220251,NFLX,-1.3913864412875343,452.2271428571429,440.591,434.0578,454.70309999999995,444.3998138467018,1.9547963957061152,464.2814687918491,416.90053120815094,47.38093758369814,11.71999999999997,13710667.2,1.4747824234257543,49.5958429561201,6.699999999999989,-18.620000000000005,2020,4,2,2,0,0,2.6305591647860727,1
2020-04-09,455.05,459.33,440.84,450.23,6099072,NFLX,2.6305591647860727,453.03714285714284,441.8965,434.7636,454.30715000000004,444.9550696708255,1.9829315524773097,464.6233070556779,419.1696929443221,45.45361411135582,18.49000000000001,13428608.55,0.45418495723445595,56.7899947889526,14.680000000000007,-3.1200000000000045,2020,4,2,3,0,0,3.1406170179685944,1
2020-04-10,468.75,478.02,462.49,464.37,9650723,NFLX,3.1406170179685944,452.44,443.9335,435.8406,453.82925,446.8041106545564,2.076942441126366,467.06615022245524,420.8008497775447,46.26530044491051,15.529999999999973,12975730.9,0.7437517835700492,62.6700757921651,27.28000000000003,15.769999999999982,2020,4,2,4,0,0,-1.2360832956478718,0
2020-04-13,457.75,470.02,453.04,458.63,18343504,NFLX,-1.2360832956478718,451.9628571428571,445.5825,436.86760000000004,453.3161,447.9303858303129,2.112116551127752,467.915550207655,423.249449792345,44.666100415309984,16.97999999999996,12987524.8,1.4123941461116594,57.174352379202645,16.850000000000023,-4.009999999999991,2020,4,2,0,0,0,-1.8075572901903536,0
2020-04-14,453.37,456.44,440.78,450.34,24977767,NFLX,-1.8075572901903536,451.07000000000005,446.0995,437.69800000000004,452.75775,448.1598728940926,2.044361576027435,468.36705059435997,423.83194940564,44.53510118871998,15.660000000000025,13249966.0,1.8851193278533696,58.645057947799856,5.779999999999973,-28.08000000000004,2020,4,2,1,0,0,1.0636408047253187,1
2020-04-15,454.87,465.13,454.0,455.13,7552636,NFLX,1.0636408047253187,451.7528571428572,447.3459999999999,438.71880000000004,452.22195,448.8236945232266,1.975429362205334,468.63567469032256,426.0563253096772,42.57934938064534,11.129999999999995,12803288.1,0.5898981528034193,59.118852459016374,-13.420000000000016,-17.50999999999999,2020,4,2,2,0,0,-1.186474194186271,0
2020-04-16,449.7,459.14,444.05,449.73,20528456,NFLX,-1.186474194186271,452.44571428571425,447.863,439.41700000000003,451.64405,448.91000933053834,1.9524929081084827,468.8390686698157,426.8869313301843,41.95213733963135,15.089999999999975,13251383.2,1.549155713797485,55.682431217406965,-12.240000000000009,-18.269999999999982,2020,4,2,3,0,0,1.4230760678629384,1
2020-04-17,452.9,459.05,442.37,456.13,7315596,NFLX,1.4230760678629384,454.9371428571429,448.8095,440.41479999999996,451.10420000000005,449.59762748953466,1.96694614350765,469.4656059915845,428.15339400841555,41.312211983168936,16.680000000000007,13210265.2,0.5537811610322555,56.35349331444258,-0.45999999999997954,-8.720000000000027,2020,4,2,4,0,0,0.4823186372306054,1
2020-04-20,459.33,464.19,453.76,458.33,9775996,NFLX,0.4823186372306054,456.0942857142857,449.895,441.49800000000005,450.6081,450.42928201434086,1.9657801073145664,470.1314689035156,429.65853109648435,40.47293780703126,10.430000000000007,12875190.6,0.7592894197620655,56.12817089452603,7.979999999999961,7.4599999999999795,2020,4,2,0,0,0,25.486003534571154,1
2020-04-21,570.81,581.37,560.01,575.14,20773007,NFLX,25.486003534571154,471.91857142857145,456.50149999999996,445.00339999999994,450.72675000000004,462.30649325107026,5.9798800246209405,515.8154455599908,397.1875544400091,118.62789111998177,21.360000000000014,12881735.2,1.6125938530393018,75.97601988594823,130.26,133.58999999999997,2020,4,2,1,0,0,3.6147720554995155,1
2020-04-22,593.52,610.52,590.13,595.93,13609551,NFLX,3.6147720554995155,491.53285714285715,464.69849999999997,448.67800000000005,450.94855,475.0325415128731,5.923157356958405,549.559825212614,379.837174787386,169.72265042522798,20.389999999999986,13296298.15,1.0235594032614257,80.53149785759867,157.23999999999995,164.33999999999997,2020,4,2,2,0,0,4.163240649069522,1
2020-04-23,626.03,629.37,617.4,620.74,12929729,NFLX,4.163240649069522,515.8757142857143,473.95799999999997,452.82079999999996,451.32455000000004,488.9094423211709,5.9422023077586825,582.5290141796559,365.3869858203441,217.14202835931178,11.970000000000027,12852604.15,1.006000717761155,84.36832628449396,170.51,196.62,2020,4,2,3,1,0,-1.1470180752005676,0
2020-04-24,609.31,626.0,608.39,613.62,18195753,NFLX,-1.1470180752005676,538.5171428571429,482.78450000000004,456.6412,451.70495000000005,500.7866382905832,5.972607001275946,606.3963646110913,359.1726353889088,247.22372922218244,17.610000000000014,13042857.25,1.3950741506428739,84.05857566022779,149.25,189.99,2020,4,2,4,0,0,-0.6502395619438772,0
2020-04-27,603.35,615.12,595.53,609.63,4960299,NFLX,-0.6502395619438772,561.3599999999999,491.17699999999996,460.66519999999997,452.0564,511.1526727390991,5.99692635082779,625.4032213146907,356.9507786853093,268.4524426293814,19.590000000000032,13021877.35,0.380920420817817,84.58083203895721,151.0,183.98000000000002,2020,4,2,0,0,0,0.8332923248527857,1
2020-04-28,608.35,626.1,599.78,614.71,8079111,NFLX,0.8332923248527857,584.0142857142857,499.6845,464.75,452.44559999999996,521.0152753353753,5.995051580124407,642.7479228842851,356.6210771157149,286.1268457685702,26.32000000000005,12372251.3,0.6530024976133486,87.1193589202868,164.37000000000006,174.71000000000004,2020,4,2,1,0,0,0.9386539994468812,1
2020-04-29,627.05,634.0,616.19,620.48,5853501,NFLX,0.9386539994468812,607.1785714285714,507.28099999999995,468.7966,452.7720499999999,530.4881062558158,5.936229167206929,659.2415132782492,355.3204867217508,303.92102655649836,17.809999999999945,12415666.55,0.47146087376194873,86.79808066398651,165.35000000000002,190.28000000000003,2020,4,2,2,0,0,1.655170190819999,1
2020-04-30,630.85,640.24,616.98,630.75,14216041,NFLX,1.655170190819999,615.1228571428571,515.72,473.04040000000003,453.30905,540.0368580409762,5.8950874487033635,675.6240247674889,355.81597523251116,319.8080495349777,23.25999999999999,12591309.15,1.1290359747858307,86.57346346610393,181.01999999999998,191.36,2020,4,2,3,0,0,4.632580261593344,1
2020-05-01,658.53,673.81,650.71,659.97,9282444,NFLX,4.632580261593344,624.2714285714285,525.889,477.67920000000004,453.92659999999995,551.4590620370737,5.888652324399057,695.5311594694945,356.24684053050555,339.2843189389889,23.09999999999991,12290091.05,0.7552787007220747,90.11715948035386,203.84000000000003,222.77000000000004,2020,5,2,4,0,0,-0.1878873282118887,0
2020-05-04,663.64,677.11,650.89,658.73,19205624,NFLX,-0.1878873282118887,629.6985714285714,536.308,482.39700000000005,454.46160000000003,561.6753418430667,5.858973283047301,711.9075296241148,360.7084703758852,351.19905924822956,26.220000000000027,13022366.2,1.4748183014543088,92.72212882857026,200.40000000000003,222.11,2020,5,2,0,0,0,-1.5575425439861568,0
2020-05-05,653.69,667.94,633.65,648.47,5459622,NFLX,-1.5575425439861568,634.6771428571429,546.4875,486.65399999999994,455.06840000000005,569.9414997627746,5.8695597951360385,723.3704324276666,369.6045675723333,353.76586485533335,34.29000000000008,12851434.15,0.4248258938478084,88.76724414501123,73.33000000000004,205.46000000000004,2020,5,2,1,0,0,-2.838990238561545,0
2020-05-06,627.52,631.59,618.13,630.06,19636098,NFLX,-2.838990238561545,637.5957142857143,556.0559999999999,490.10900000000004,455.60035000000005,575.6670712139389,5.922849173922785,729.0475750184629,383.06442498153694,345.98315003692596,13.460000000000036,12822226.5,1.531410944893229,84.36559057819107,34.129999999999995,198.06999999999994,2020,5,2,2,0,0,-1.4093895819445756,0
2020-05-07,624.07,635.06,618.37,621.18,17569117,NFLX,-1.4093895819445756,638.5200000000001,564.6034999999999,493.4656,456.10665,580.0016358602304,5.967947905180454,732.3939092704886,396.8130907295113,335.5808185409773,16.68999999999994,13395728.75,1.3115461896763176,81.15914668680382,0.4399999999999409,185.62999999999994,2020,5,2,3,0,0,0.12878714704274152,1
2020-05-08,626.02,628.75,619.21,621.98,21674675,NFLX,0.12878714704274152,638.7342857142858,572.484,496.9332,456.6949000000001,583.9995753021133,5.969557613350818,735.1803361150565,409.7876638849435,325.392672230113,9.539999999999964,13996926.35,1.5485310458892285,81.05902448282404,8.360000000000014,184.89000000000004,2020,5,2,4,0,0,4.154474420399379,1
2020-05-11,650.23,657.36,633.17,647.82,7240012,NFLX,4.154474420399379,641.1728571428572,581.9435000000001,500.6368,457.45295,590.0777109876262,5.955492805030219,738.6571854635847,425.2298145364154,313.4273709271693,24.190000000000055,13441751.75,0.5386211659503383,71.06910946196659,38.190000000000055,206.04000000000008,2020,5,2,0,0,0,-0.940075947022323,0
2020-05-12,636.36,650.82,621.84,641.73,15338450,NFLX,-0.940075947022323,638.5671428571429,591.513,503.90299999999996,458.23869999999994,594.9969766078524,5.930254980991006,737.3893275914893,445.63667240851083,291.75265518297846,28.980000000000018,12959785.9,1.1835419287289306,64.51388008619597,27.019999999999982,197.17000000000002,2020,5,2,1,0,0,0.6934380502703563,1
2020-05-13,652.01,658.96,634.1,646.18,19093190,NFLX,0.6934380502703563,636.7742857142857,601.0655,507.37379999999996,458.95075,599.8715502642474,5.933687834635248,733.7643613721849,468.3666386278152,265.39772274436973,24.860000000000014,13536813.6,1.4104641287222865,59.25629457138695,25.699999999999932,177.62999999999994,2020,5,2,2,0,0,0.16249342288527924,1
2020-05-14,647.84,656.57,644.64,647.23,17107528,NFLX,0.16249342288527924,636.5971428571429,610.9404999999999,510.9584,459.6136,604.3818788105095,5.90417835832662,724.1902074191677,497.6907925808322,226.4994148383355,11.930000000000064,13365767.2,1.279951067829462,62.79406166730109,16.480000000000018,185.26,2020,5,2,3,0,0,2.819708604360116,1
2020-05-15,662.0,682.06,647.5,665.48,20992658,NFLX,2.819708604360116,641.657142857143,621.408,514.971,460.29305,610.2007474952229,5.905480716064832,710.5418462739035,532.2741537260965,178.26769254780697,34.559999999999945,14049620.3,1.4941797395051308,69.17794107547556,5.509999999999991,208.89000000000004,2020,5,2,4,0,0,5.767265733004745,1
2020-05-18,702.6,706.85,697.17,703.86,8564396,NFLX,5.767265733004745,653.4685714285714,633.6845000000001,520.0308,461.11965,619.1206763052016,5.949636856699625,689.743963344982,577.6250366550181,112.11892668996393,9.680000000000064,13989040.3,0.61222184055042,74.91476161198365,45.129999999999995,253.51,2020,5,2,0,0,0,-0.9717841616230571,0
2020-05-19,689.29,709.02,673.73,697.02,10903797,NFLX,-0.9717841616230571,664.1885714285715,639.7785,525.1401999999999,461.97625,626.53965951423,2.422719099958088,695.5389682737367,584.0180317262633,111.52093654747341,35.289999999999964,13495579.8,0.8079532085016458,71.26347371930211,48.549999999999955,252.14,2020,5,2,1,0,0,-0.8794582651860727,0
2020-05-20,684.72,698.15,677.84,690.89,51329116,NFLX,-0.8794582651860727,670.3414285714287,644.5265,530.3262,462.82989999999995,632.6682633700177,2.37469911152619,700.736006697347,588.3169933026531,112.41901339469382,20.309999999999945,15381558.05,3.3370557022342737,67.10077343039123,60.83000000000004,252.2,2020,5,2,2,0,0,2.4996743331065607,1
2020-05-21,712.67,715.66,696.51,708.16,22357525,NFLX,2.4996743331065607,679.8314285714285,648.8975,536.007,463.73925,639.8579525728732,2.2766376822514998,710.64226832729,587.15273167271,123.48953665457998,19.149999999999977,15852947.85,1.410307105753836,64.70193422417472,86.98000000000002,257.92999999999995,2020,5,2,3,0,0,1.7001807501129784,1
2020-05-22,711.56,723.67,707.24,720.2,14704145,NFLX,1.7001807501129784,690.4057142857143,654.2265,541.9384,464.77695,647.5095761373615,2.244837124538015,721.317259666536,587.135740333464,134.18151933307195,16.42999999999995,15678367.45,0.9378619965945498,67.59402369912414,98.22000000000003,255.83000000000004,2020,5,2,4,0,0,4.137739516800876,1
2020-05-25,748.5,767.84,733.98,750.0,10049985,NFLX,4.137739516800876,705.0871428571429,661.2450000000001,548.4254,465.92080000000004,657.2705688861843,2.3325403647577096,737.4429227510852,585.047077248915,152.39584550217023,33.860000000000014,15932851.75,0.6307712616481227,76.13653915461047,102.17999999999995,291.37,2020,5,2,0,0,0,0.0,0
2020-05-26,750.41,767.0,742.76,750.0,10506161,NFLX,0.0,717.1614285714286,668.0095,554.6254,467.0758,666.1019432779763,2.344345473984342,750.568392402565,585.450607597435,165.11778480513,24.24000000000001,16054204.25,0.6544180475341841,84.10874758275507,108.26999999999998,299.66,2020,5,2,1,0,0,0.0,0
2020-05-27,741.98,767.08,727.63,750.0,24929162,NFLX,0.0,723.7528571428572,674.4855,561.0214,468.2496,674.0922343943595,2.3555393510892357,761.543228088904,587.427771911096,174.11545617780803,39.450000000000045,17007987.3,1.4657326325731674,88.58272433209534,103.82000000000005,294.87,2020,5,2,2,0,0,0.0,0
2020-05-28,758.52,777.32,744.1,750.0,10026206,NFLX,0.0,731.3214285714286,680.4480000000001,567.2336,469.38050000000004,681.3215454044205,2.359580124241319,771.1517928992907,589.7442071007094,181.4075857985813,33.22000000000003,16798495.55,0.596851424590817,88.52774768267723,102.76999999999998,300.27,2020,5,2,3,0,0,0.0,0
2020-05-29,745.07,754.5,742.07,750.0,7247328,NFLX,0.0,739.7657142857144,684.9495,573.4896,470.48315,687.8623506039995,2.195071306135746,780.1965006655912,589.7024993344087,190.49400133118252,12.42999999999995,16696739.75,0.4340564750073439,86.41482537419812,84.51999999999998,293.87,2020,5,2,4,0,0,0.0,0
